ID,Case Number,Date,Primary Type,Crime Category,Description,Location Description,Arrest,District,Latitude,Longitude,Year,Month,Month_Name,Day,Hour,DayOfWeek,Day_Name,IsWeekend,IsNight,Hour_sin,Hour_cos,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,X_meters,Y_meters,Grid_Lat,Grid_Lon,Grid_ID,KMeans_Cluster,DBSCAN_Cluster,Hierarchical_Cluster
1004720,JG622160,2024-04-02 11:30:21,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,CONVENIENCE STORE,False,District 15,41.884635113721735,-87.76384119157089,2024,4,Apr,2,11,1,Tuesday,0,0,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-7264940.739498861,4657365.362022538,41.88,-87.76,41.88_-87.76,0,1,1
1004721,JG500733,2023-09-22 09:05:40,BATTERY,Violent,BATTERY,RESIDENCE,False,District 1,41.89382067458448,-87.65314596566328,2023,9,Sep,22,9,4,Friday,0,0,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-7255777.577934308,4658386.751199661,41.89,-87.65,41.89_-87.65,1,0,0
1004722,JG917412,2023-01-04 17:11:12,THEFT,Property,THEFT,RESIDENCE,True,District 1,41.88033116354069,-87.64297810390592,2023,1,Jan,4,17,2,Wednesday,0,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-7254935.899720231,4656886.783936835,41.88,-87.64,41.88_-87.64,4,0,0
1004723,JG300198,2024-04-08 12:18:34,THEFT,Property,THEFT,APARTMENT,False,District 15,41.885838670844365,-87.74372519091183,2024,4,Apr,8,12,0,Monday,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,-7263275.571353079,4657499.191653354,41.89,-87.74,41.89_-87.74,0,1,1
1004724,JG584044,2024-06-12 21:40:09,THEFT,Property,THEFT,STREET,False,District 1,41.879681142512005,-87.61450793017165,2024,6,Jun,12,21,2,Wednesday,0,0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-7252579.187408936,4656814.504796398,41.88,-87.61,41.88_-87.61,4,0,0
1004725,JG370599,2024-04-07 13:43:33,BATTERY,Violent,BATTERY,APARTMENT,False,District 18,41.89944950464571,-87.62262170069417,2024,4,Apr,7,13,6,Sunday,1,0,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-7253250.831462109,4659012.6494099405,41.9,-87.62,41.9_-87.62,1,0,0
1004726,JG631232,2023-09-17 02:53:31,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,RESIDENCE,False,District 20,41.97990210188273,-87.64373451745739,2023,9,Sep,17,2,6,Sunday,1,1,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-7254998.514340915,4667958.582414707,41.980000000000004,-87.64,41.98_-87.64,3,3,2
1004727,JG591837,2023-02-12 21:40:25,BATTERY,Violent,BATTERY,SIDEWALK,False,District 18,41.90031660992607,-87.60763987950503,2023,2,Feb,12,21,6,Sunday,1,0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-7252010.661915846,4659109.067251161,41.9,-87.61,41.9_-87.61,1,0,0
1004728,JG426771,2023-03-06 11:54:09,BATTERY,Violent,BATTERY,STREET,True,District 15,41.88641953435506,-87.78414983209659,2023,3,Mar,6,11,0,Monday,0,0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.0,1.0,-7266621.854043483,4657563.780818031,41.89,-87.78,41.89_-87.78,0,1,1
1004729,JG951155,2024-04-29 05:07:08,BATTERY,Violent,BATTERY,SIDEWALK,False,District 1,41.88852471230053,-87.63595518197187,2024,4,Apr,29,5,0,Monday,0,1,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,0.0,1.0,-7254354.55424838,4657797.866248583,41.89,-87.64,41.89_-87.64,1,0,0
1004730,JG872255,2024-03-13 00:33:47,THEFT,Property,THEFT,STREET,False,District 15,41.88773826156539,-87.77885594279958,2024,3,Mar,13,0,2,Wednesday,0,1,0.0,1.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-7266183.634937504,4657710.4167959895,41.89,-87.78,41.89_-87.78,0,1,1
1004731,JG520316,2024-03-17 23:50:35,THEFT,Property,THEFT,APARTMENT,False,District 1,41.89543457690576,-87.60770328626526,2024,3,Mar,17,23,6,Sunday,1,1,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-7252015.910619063,4658566.209197764,41.9,-87.61,41.9_-87.61,1,0,0
1004732,JG297248,2024-04-17 00:27:11,THEFT,Property,THEFT,RESIDENCE,False,District 18,41.89000175427462,-87.63074983324572,2024,4,Apr,17,0,2,Wednesday,0,1,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-7253923.664379494,4657962.106049401,41.89,-87.63,41.89_-87.63,1,0,0
1004733,JG363002,2023-09-18 23:21:42,BATTERY,Violent,BATTERY,STREET,False,District 15,41.8835816514803,-87.72858807163271,2023,9,Sep,18,23,0,Monday,0,1,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,0.0,1.0,-7262022.546496413,4657248.222204079,41.88,-87.73,41.88_-87.73,0,1,1
1004734,JG923443,2023-02-20 07:34:55,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,PARKING LOT,False,District 15,41.87735435568117,-87.75507788016716,2023,2,Feb,20,7,0,Monday,0,0,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0.0,1.0,-7264215.3275619475,4656555.777548057,41.88,-87.76,41.88_-87.76,0,1,1
1004735,JG720342,2023-05-19 12:52:48,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,SIDEWALK,True,District 1,41.8782284519206,-87.63035394956117,2023,5,May,19,12,4,Friday,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-7253890.893804859,4656652.972749531,41.88,-87.63,41.88_-87.63,4,0,0
1004736,JG863326,2024-04-30 06:53:05,THEFT,Property,THEFT,CONVENIENCE STORE,False,District 15,41.89595293033562,-87.77846911013154,2024,4,Apr,30,6,1,Tuesday,0,0,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-7266151.613590542,4658623.847548987,41.9,-87.78,41.9_-87.78,0,1,1
1004737,JG377581,2024-03-03 14:13:39,BURGLARY,Property,BURGLARY,STREET,False,District 15,41.915107281660895,-87.75179573875076,2024,3,Mar,3,14,6,Sunday,1,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-7263943.637506395,4660753.717181423,41.92,-87.75,41.92_-87.75,0,1,1
1004738,JG911982,2024-01-27 15:27:00,THEFT,Property,THEFT,RESIDENCE,False,District 20,41.97903023331894,-87.64570551721098,2024,1,Jan,27,15,5,Saturday,1,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-7255161.670331047,4667861.634919803,41.980000000000004,-87.65,41.98_-87.65,3,3,2
1004739,JG781221,2023-11-03 23:56:35,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,RESIDENCE,False,District 1,41.877639640317135,-87.61227122871819,2023,11,Nov,3,23,4,Friday,0,1,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-7252394.037086312,4656587.499796042,41.88,-87.61,41.88_-87.61,4,0,0
1004740,JG391073,2024-04-22 18:51:21,BURGLARY,Property,BURGLARY,SIDEWALK,True,District 18,41.91160403284379,-87.6453952807059,2024,4,Apr,22,18,0,Monday,0,0,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,0.0,1.0,-7255135.989483512,4660364.173148126,41.910000000000004,-87.65,41.91_-87.65,1,0,0
1004741,JG494235,2024-04-15 08:39:46,BATTERY,Violent,BATTERY,STREET,True,District 1,41.882151881572334,-87.6239682473372,2024,4,Apr,15,8,0,Monday,0,0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.0,1.0,-7253362.2962912675,4657089.238824447,41.88,-87.62,41.88_-87.62,4,0,0
1004742,JG648572,2024-06-17 13:39:12,THEFT,Property,THEFT,STREET,False,District 18,41.88150802556533,-87.6347290522952,2024,6,Jun,17,13,0,Monday,0,0,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0.0,1.0,-7254253.057329842,4657017.645204089,41.88,-87.63,41.88_-87.63,4,0,0
1004743,JG177350,2024-04-13 17:35:55,THEFT,Property,THEFT,PARKING LOT,True,District 20,41.99736770402955,-87.64043353646395,2024,4,Apr,13,17,5,Saturday,1,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-7254725.264777381,4669900.671446749,42.0,-87.64,42.0_-87.64,3,3,2
1004744,JG997271,2023-01-12 10:26:01,BURGLARY,Property,BURGLARY,RESIDENCE,False,District 20,41.975037979299536,-87.6393782348992,2023,1,Jan,12,10,3,Thursday,0,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-7254637.908717914,4667417.715913803,41.980000000000004,-87.64,41.98_-87.64,3,3,2
1004745,JG962072,2023-08-27 17:00:17,THEFT,Property,THEFT,CONVENIENCE STORE,False,District 20,41.98524016566651,-87.64207122311359,2023,8,Aug,27,17,6,Sunday,1,0,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-7254860.829678575,4668552.148845436,41.99,-87.64,41.99_-87.64,3,3,2
1004746,JG305087,2023-09-04 12:20:07,BATTERY,Violent,BATTERY,STREET,False,District 1,41.8609715003951,-87.62240036868695,2023,9,Sep,4,12,0,Monday,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,-7253232.509976924,4654734.084640068,41.86,-87.62,41.86_-87.62,4,0,4
1004747,JG170909,2024-01-27 18:35:35,ASSAULT,Violent,ASSAULT,CONVENIENCE STORE,False,District 1,41.87305684334371,-87.6266854919272,2024,1,Jan,27,18,5,Saturday,1,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-7253587.225153235,4656077.915318888,41.87,-87.63,41.87_-87.63,4,0,0
1004748,JG394515,2024-02-14 20:41:45,THEFT,Property,THEFT,SIDEWALK,True,District 15,41.899628628692255,-87.77219954766896,2024,2,Feb,14,20,2,Wednesday,0,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-7265632.629927855,4659032.567122668,41.9,-87.77,41.9_-87.77,0,1,1
1004749,JG899666,2023-04-16 12:09:13,BATTERY,Violent,BATTERY,SIDEWALK,False,District 18,41.884649454611136,-87.62724614485386,2023,4,Apr,16,12,6,Sunday,1,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-7253633.635044053,4657366.956658886,41.88,-87.63,41.88_-87.63,1,0,0
1004750,JG687460,2023-11-07 02:22:51,BATTERY,Violent,BATTERY,STREET,False,District 1,41.86526257157506,-87.62058383884715,2023,11,Nov,7,2,1,Tuesday,0,1,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-7253082.140742186,4655211.230644211,41.87,-87.62,41.87_-87.62,4,0,4
1004751,JG908027,2023-07-30 06:31:05,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,PARKING LOT,False,District 18,41.912103691884845,-87.61981272029696,2023,7,Jul,30,6,6,Sunday,1,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-7253018.308866846,4660419.732775286,41.910000000000004,-87.62,41.91_-87.62,1,0,0
1004752,JG932031,2023-04-07 17:20:26,THEFT,Property,THEFT,RESIDENCE,False,District 18,41.91077236368219,-87.63661043920223,2023,4,Apr,7,17,4,Friday,0,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-7254408.795321731,4660271.695628975,41.910000000000004,-87.64,41.91_-87.64,1,0,0
1004753,JG763132,2023-12-07 14:47:39,THEFT,Property,THEFT,SIDEWALK,True,District 15,41.89743687094439,-87.74703556734958,2023,12,Dec,7,14,3,Thursday,0,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,-7263549.59865543,4658788.854444041,41.9,-87.75,41.9_-87.75,0,1,1
1004754,JG940322,2023-04-07 03:39:02,NARCOTICS,Public Order,NARCOTICS,STREET,False,District 1,41.86380688205361,-87.63968627089551,2023,4,Apr,7,3,4,Friday,0,1,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-7254663.407411095,4655049.365131078,41.86,-87.64,41.86_-87.64,4,0,4
1004755,JG726493,2023-09-02 18:56:13,ASSAULT,Violent,ASSAULT,RESIDENCE,False,District 15,41.896089475554106,-87.764195283235,2023,9,Sep,2,18,5,Saturday,1,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-7264970.050601488,4658639.0307055125,41.9,-87.76,41.9_-87.76,0,1,1
1004756,JG615806,2023-01-03 02:29:53,NARCOTICS,Public Order,NARCOTICS,APARTMENT,False,District 1,41.86344022567648,-87.63669186922758,2023,1,Jan,3,2,1,Tuesday,0,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-7254415.535960023,4655008.5947458055,41.86,-87.64,41.86_-87.64,4,0,4
1004757,JG390828,2023-09-21 23:46:24,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,STREET,True,District 18,41.88899755374584,-87.62345694207835,2023,9,Sep,21,23,3,Thursday,0,1,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-7253319.9713160265,4657850.443891033,41.89,-87.62,41.89_-87.62,1,0,0
1004758,JG547301,2023-05-23 17:47:49,ASSAULT,Violent,ASSAULT,SIDEWALK,False,District 1,41.89310946434436,-87.63851956924375,2023,5,May,23,17,1,Tuesday,0,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-7254566.829842866,4658307.668119948,41.89,-87.64,41.89_-87.64,1,0,0
1004760,JG635996,2023-07-20 20:45:59,THEFT,Property,THEFT,PARKING LOT,False,District 20,41.98724737614745,-87.65949055462906,2023,7,Jul,20,20,3,Thursday,0,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-7256302.772162671,4668775.34077591,41.99,-87.66,41.99_-87.66,3,3,2
1004761,JG894102,2023-02-01 10:33:04,BATTERY,Violent,BATTERY,CONVENIENCE STORE,True,District 20,41.96619521660965,-87.6676039088799,2023,2,Feb,1,10,2,Wednesday,0,0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-7256974.381757587,4666434.4442070145,41.97,-87.67,41.97_-87.67,3,3,2
1004762,JG607736,2023-09-18 12:43:14,BATTERY,Violent,BATTERY,STREET,False,District 18,41.92569796986949,-87.61620682328991,2023,9,Sep,18,12,0,Monday,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,-7252719.818876969,4661931.349606506,41.93,-87.62,41.93_-87.62,1,-1,0
1004763,JG432614,2024-01-08 02:26:24,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,STREET,False,District 1,41.87184764867802,-87.6102205485745,2024,1,Jan,8,2,0,Monday,0,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.0,1.0,-7252224.285289703,4655943.458821018,41.87,-87.61,41.87_-87.61,4,0,4
1004764,JG364810,2024-05-13 10:31:53,THEFT,Property,THEFT,SIDEWALK,False,District 15,41.89436403213619,-87.75421450325616,2024,5,May,13,10,0,Monday,0,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.0,1.0,-7264143.858697217,4658447.169886219,41.89,-87.75,41.89_-87.75,0,1,1
1004765,JG954421,2023-09-25 02:18:21,NARCOTICS,Public Order,NARCOTICS,STREET,True,District 20,41.97400973839335,-87.65085222060227,2023,9,Sep,25,2,0,Monday,0,1,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,0.0,1.0,-7255587.705639368,4667303.38058374,41.97,-87.65,41.97_-87.65,3,3,2
1004766,JG490783,2024-02-07 04:11:03,ASSAULT,Violent,ASSAULT,RESIDENCE,False,District 18,41.86847916642375,-87.64071272637602,2024,2,Feb,7,4,2,Wednesday,0,1,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-7254748.375641023,4655568.900166489,41.87,-87.64,41.87_-87.64,4,0,4
1004767,JG216255,2023-06-26 16:16:24,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,STREET,False,District 1,41.86867271262651,-87.65170852886651,2023,6,Jun,26,16,0,Monday,0,0,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.0,1.0,-7255658.5893736025,4655590.421552035,41.87,-87.65,41.87_-87.65,4,0,0
1004768,JG841032,2023-08-28 23:21:06,THEFT,Property,THEFT,RESIDENCE,False,District 1,41.86695492128374,-87.63173452690665,2023,8,Aug,28,23,0,Monday,0,1,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-7254005.1756373895,4655399.411605852,41.87,-87.63,41.87_-87.63,4,0,4
1004769,JG534463,2023-07-25 12:33:29,THEFT,Property,THEFT,STREET,False,District 1,41.89709456054389,-87.62454744762569,2023,7,Jul,25,12,1,Tuesday,0,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-7253410.241500992,4658750.791211593,41.9,-87.62,41.9_-87.62,1,0,0
1004770,JG364617,2023-09-17 08:50:02,BATTERY,Violent,BATTERY,STREET,False,District 18,41.89771965767208,-87.63580743791863,2023,9,Sep,17,8,6,Sunday,1,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-7254342.324248224,4658820.298936916,41.9,-87.64,41.9_-87.64,1,0,0
1004771,JG608339,2023-10-16 21:00:33,NARCOTICS,Public Order,NARCOTICS,STREET,False,District 18,41.906149446895085,-87.65797930658336,2023,10,Oct,16,21,0,Monday,0,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,0.0,1.0,-7256177.673632962,4659757.65002592,41.910000000000004,-87.66,41.91_-87.66,1,0,0
1004772,JG518781,2023-06-06 00:36:05,BATTERY,Violent,BATTERY,RESIDENCE,False,District 2,41.779190073936775,-87.58154020939419,2023,6,Jun,6,0,1,Tuesday,0,1,0.0,1.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-7249850.175842067,4645640.392363422,41.78,-87.58,41.78_-87.58,2,2,3
1004773,JG777968,2023-07-17 14:44:20,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,RESIDENCE,True,District 18,41.889202844286906,-87.63440264525714,2023,7,Jul,17,14,0,Monday,0,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-7254226.037913231,4657873.271189217,41.89,-87.63,41.89_-87.63,1,0,0
1004774,JG849031,2023-09-24 19:09:39,THEFT,Property,THEFT,STREET,False,District 2,41.7689199520597,-87.59963771947336,2023,9,Sep,24,19,6,Sunday,1,0,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-7251348.256788305,4644498.405337292,41.77,-87.60000000000001,41.77_-87.6,2,2,3
1004775,JG361301,2023-11-07 14:56:46,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,RESIDENCE,False,District 18,41.917532062226265,-87.6152760324468,2023,11,Nov,7,14,1,Tuesday,0,0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-7252642.769602184,4661023.340850938,41.92,-87.62,41.92_-87.62,1,-1,0
1004776,JG590173,2024-06-28 04:43:17,THEFT,Property,THEFT,APARTMENT,False,District 15,41.91262406964036,-87.77348401449385,2024,6,Jun,28,4,4,Friday,0,1,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-7265738.955895793,4660477.5962215625,41.910000000000004,-87.77,41.91_-87.77,0,1,1
1004778,JG863865,2024-06-17 06:03:14,BATTERY,Violent,BATTERY,APARTMENT,True,District 15,41.9121358607429,-87.7828448384761,2024,6,Jun,17,6,0,Monday,0,0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.0,1.0,-7266513.828902494,4660423.3097940385,41.910000000000004,-87.78,41.91_-87.78,0,1,1
1004779,JG265674,2023-03-27 14:39:25,THEFT,Property,THEFT,SIDEWALK,False,District 18,41.88239628165125,-87.6402183438991,2023,3,Mar,27,14,0,Monday,0,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,0.0,1.0,-7254707.45150474,4657116.4149108315,41.88,-87.64,41.88_-87.64,4,0,0
1004780,JG467490,2023-03-22 12:13:12,THEFT,Property,THEFT,STREET,False,District 1,41.86971893073572,-87.6457452748938,2023,3,Mar,22,12,2,Wednesday,0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-7255164.961404065,4655706.755858631,41.87,-87.65,41.87_-87.65,4,0,4
1004781,JG194373,2024-01-06 01:00:07,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,STREET,True,District 15,41.88058318195032,-87.75938521940316,2024,1,Jan,6,1,5,Saturday,1,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-7264571.881740405,4656914.807144115,41.88,-87.76,41.88_-87.76,0,1,1
1004782,JG513951,2023-02-04 11:10:58,THEFT,Property,THEFT,RESIDENCE,False,District 2,41.77812165031037,-87.58480860679627,2023,2,Feb,4,11,5,Saturday,1,0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-7250120.72819161,4645521.58891256,41.78,-87.58,41.78_-87.58,2,2,3
1004783,JG641094,2024-05-21 05:20:31,ASSAULT,Violent,ASSAULT,SIDEWALK,False,District 1,41.88123850748512,-87.6578812871026,2024,5,May,21,5,1,Tuesday,0,1,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-7256169.559747911,4656987.676119536,41.88,-87.66,41.88_-87.66,4,0,0
1004784,JG408436,2023-12-05 22:28:10,BATTERY,Violent,BATTERY,STREET,False,District 15,41.881683179311445,-87.77732919114764,2023,12,Dec,5,22,1,Tuesday,0,1,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-7266057.253045775,4657037.121438942,41.88,-87.78,41.88_-87.78,0,1,1
1004785,JG653516,2024-04-19 06:28:23,BATTERY,Violent,BATTERY,CONVENIENCE STORE,False,District 18,41.872139168686985,-87.65419371172331,2024,4,Apr,19,6,4,Friday,0,0,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-7255864.3085620105,4655975.874411805,41.87,-87.65,41.87_-87.65,4,0,0
